-3.883317e+01 	 0 
-3.877544e+01 	 0 
-3.871772e+01 	 0 
-3.865999e+01 	 0 
-3.860226e+01 	 0 
-3.854453e+01 	 0 
-3.848681e+01 	 0 
-3.842908e+01 	 0 
-3.837135e+01 	 0 
-3.831363e+01 	 0 
-3.825590e+01 	 0 
-3.819817e+01 	 0 
-3.814044e+01 	 0 
-3.808272e+01 	 0 
-3.802499e+01 	 0 
-3.796726e+01 	 0 
-3.790953e+01 	 0 
-3.785181e+01 	 0 
-3.779408e+01 	 0 
-3.773635e+01 	 0 
-3.767863e+01 	 0 
-3.762090e+01 	 0 
-3.756317e+01 	 0 
-3.750544e+01 	 0 
-3.744772e+01 	 0 
-3.738999e+01 	 0 
-3.733226e+01 	 0 
-3.727453e+01 	 0 
-3.721681e+01 	 0 
-3.715908e+01 	 0 
-3.710135e+01 	 0 
-3.704363e+01 	 0 
-3.698590e+01 	 0 
-3.692817e+01 	 0 
-3.687044e+01 	 0 
-3.681272e+01 	 0 
-3.675499e+01 	 0 
-3.669726e+01 	 0 
-3.663953e+01 	 0 
-3.658181e+01 	 0 
-3.652408e+01 	 0 
-3.646635e+01 	 0 
-3.640863e+01 	 0 
-3.635090e+01 	 0 
-3.629317e+01 	 0 
-3.623544e+01 	 0 
-3.617772e+01 	 0 
-3.611999e+01 	 0 
-3.606226e+01 	 0 
-3.600453e+01 	 0 
-3.594681e+01 	 0 
-3.588908e+01 	 0 
-3.583135e+01 	 0 
-3.577363e+01 	 0 
-3.571590e+01 	 0 
-3.565817e+01 	 0 
-3.560044e+01 	 0 
-3.554272e+01 	 0 
-3.548499e+01 	 0 
-3.542726e+01 	 0 
-3.536953e+01 	 0 
-3.531181e+01 	 0 
-3.525408e+01 	 0 
-3.519635e+01 	 0 
-3.513863e+01 	 0 
-3.508090e+01 	 0 
-3.502317e+01 	 0 
-3.496544e+01 	 0 
-3.490772e+01 	 0 
-3.484999e+01 	 0 
-3.479226e+01 	 0 
-3.473453e+01 	 0 
-3.467681e+01 	 0 
-3.461908e+01 	 0 
-3.456135e+01 	 0 
-3.450363e+01 	 0 
-3.444590e+01 	 0 
-3.438817e+01 	 0 
-3.433044e+01 	 0 
-3.427272e+01 	 0 
-3.421499e+01 	 0 
-3.415726e+01 	 0 
-3.409953e+01 	 0 
-3.404181e+01 	 0 
-3.398408e+01 	 0 
-3.392635e+01 	 0 
-3.386863e+01 	 0 
-3.381090e+01 	 0 
-3.375317e+01 	 0 
-3.369544e+01 	 0 
-3.363772e+01 	 0 
-3.357999e+01 	 0 
-3.352226e+01 	 0 
-3.346453e+01 	 0 
-3.340681e+01 	 0 
-3.334908e+01 	 0 
-3.329135e+01 	 0 
-3.323363e+01 	 0 
-3.317590e+01 	 0 
-3.311817e+01 	 0 
-3.306044e+01 	 0 
-3.300272e+01 	 0 
-3.294499e+01 	 0 
-3.288726e+01 	 0 
-3.282953e+01 	 0 
-3.277181e+01 	 0 
-3.271408e+01 	 0 
-3.265635e+01 	 0 
-3.259863e+01 	 0 
-3.254090e+01 	 0 
-3.248317e+01 	 0 
-3.242544e+01 	 0 
-3.236772e+01 	 0 
-3.230999e+01 	 0 
-3.225226e+01 	 0 
-3.219453e+01 	 0 
-3.213681e+01 	 0 
-3.207908e+01 	 0 
-3.202135e+01 	 0 
-3.196363e+01 	 0 
-3.190590e+01 	 0 
-3.184817e+01 	 0 
-3.179044e+01 	 0 
-3.173272e+01 	 0 
-3.167499e+01 	 0 
-3.161726e+01 	 0 
-3.155953e+01 	 0 
-3.150181e+01 	 0 
-3.144408e+01 	 0 
-3.138635e+01 	 0 
-3.132863e+01 	 0 
-3.127090e+01 	 0 
-3.121317e+01 	 0 
-3.115544e+01 	 0 
-3.109772e+01 	 0 
-3.103999e+01 	 0 
-3.098226e+01 	 0 
-3.092453e+01 	 0 
-3.086681e+01 	 0 
-3.080908e+01 	 0 
-3.075135e+01 	 0 
-3.069363e+01 	 0 
-3.063590e+01 	 0 
-3.057817e+01 	 0 
-3.052044e+01 	 0 
-3.046272e+01 	 0 
-3.040499e+01 	 0 
-3.034726e+01 	 0 
-3.028953e+01 	 0 
-3.023181e+01 	 0 
-3.017408e+01 	 0 
-3.011635e+01 	 0 
-3.005863e+01 	 0 
-3.000090e+01 	 0 
-2.994317e+01 	 0 
-2.988544e+01 	 0 
-2.982772e+01 	 0 
-2.976999e+01 	 0 
-2.971226e+01 	 0 
-2.965453e+01 	 0 
-2.959681e+01 	 0 
-2.953908e+01 	 0 
-2.948135e+01 	 0 
-2.942363e+01 	 0 
-2.936590e+01 	 0 
-2.930817e+01 	 0 
-2.925044e+01 	 0 
-2.919272e+01 	 0 
-2.913499e+01 	 0 
-2.907726e+01 	 0 
-2.901953e+01 	 0 
-2.896181e+01 	 0 
-2.890408e+01 	 0 
-2.884635e+01 	 0 
-2.878863e+01 	 0 
-2.873090e+01 	 0 
-2.867317e+01 	 0 
-2.861544e+01 	 0 
-2.855772e+01 	 0 
-2.849999e+01 	 0 
-2.844226e+01 	 0 
-2.838453e+01 	 0 
-2.832681e+01 	 0 
-2.826908e+01 	 0 
-2.821135e+01 	 0 
-2.815363e+01 	 0 
-2.809590e+01 	 0 
-2.803817e+01 	 0 
-2.798044e+01 	 0 
-2.792272e+01 	 0 
-2.786499e+01 	 0 
-2.780726e+01 	 0 
-2.774953e+01 	 0 
-2.769181e+01 	 0 
-2.763408e+01 	 0 
-2.757635e+01 	 0 
-2.751863e+01 	 0 
-2.746090e+01 	 0 
-2.740317e+01 	 0 
-2.734544e+01 	 0 
-2.728772e+01 	 0 
-2.722999e+01 	 0 
-2.717226e+01 	 0 
-2.711453e+01 	 0 
-2.705681e+01 	 0 
-2.699908e+01 	 0 
-2.694135e+01 	 0 
-2.688363e+01 	 0 
-2.682590e+01 	 0 
-2.676817e+01 	 0 
-2.671044e+01 	 0 
-2.665272e+01 	 0 
-2.659499e+01 	 0 
-2.653726e+01 	 0 
-2.647953e+01 	 0 
-2.642181e+01 	 0 
-2.636408e+01 	 0 
-2.630635e+01 	 0 
-2.624863e+01 	 0 
-2.619090e+01 	 0 
-2.613317e+01 	 0 
-2.607544e+01 	 0 
-2.601772e+01 	 0 
-2.595999e+01 	 0 
-2.590226e+01 	 0 
-2.584453e+01 	 0 
-2.578681e+01 	 0 
-2.572908e+01 	 0 
-2.567135e+01 	 0 
-2.561363e+01 	 0 
-2.555590e+01 	 0 
-2.549817e+01 	 0 
-2.544044e+01 	 0 
-2.538272e+01 	 0 
-2.532499e+01 	 0 
-2.526726e+01 	 0 
-2.520953e+01 	 0 
-2.515181e+01 	 0 
-2.509408e+01 	 0 
-2.503635e+01 	 0 
-2.497863e+01 	 0 
-2.492090e+01 	 0 
-2.486317e+01 	 0 
-2.480544e+01 	 0 
-2.474772e+01 	 0 
-2.468999e+01 	 0 
-2.463226e+01 	 0 
-2.457453e+01 	 0 
-2.451681e+01 	 0 
-2.445908e+01 	 0 
-2.440135e+01 	 0 
-2.434363e+01 	 0 
-2.428590e+01 	 0 
-2.422817e+01 	 0 
-2.417044e+01 	 0 
-2.411272e+01 	 0 
-2.405499e+01 	 0 
-2.399726e+01 	 0 
-2.393953e+01 	 0 
-2.388181e+01 	 0 
-2.382408e+01 	 0 
-2.376635e+01 	 0 
-2.370863e+01 	 0 
-2.365090e+01 	 0 
-2.359317e+01 	 0 
-2.353544e+01 	 0 
-2.347772e+01 	 0 
-2.341999e+01 	 0 
-2.336226e+01 	 0 
-2.330453e+01 	 0 
-2.324681e+01 	 0 
-2.318908e+01 	 0 
-2.313135e+01 	 0 
-2.307363e+01 	 0 
-2.301590e+01 	 0 
-2.295817e+01 	 0 
-2.290044e+01 	 0 
-2.284272e+01 	 0 
-2.278499e+01 	 0 
-2.272726e+01 	 0 
-2.266953e+01 	 0 
-2.261181e+01 	 0 
-2.255408e+01 	 0 
-2.249635e+01 	 0 
-2.243863e+01 	 0 
-2.238090e+01 	 0 
-2.232317e+01 	 0 
-2.226544e+01 	 0 
-2.220772e+01 	 0 
-2.214999e+01 	 0 
-2.209226e+01 	 0 
-2.203453e+01 	 0 
-2.197681e+01 	 0 
-2.191908e+01 	 0 
-2.186135e+01 	 0 
-2.180363e+01 	 0 
-2.174590e+01 	 0 
-2.168817e+01 	 0 
-2.163044e+01 	 0 
-2.157272e+01 	 0 
-2.151499e+01 	 0 
-2.145726e+01 	 0 
-2.139953e+01 	 -1.176691e-03 
-2.134181e+01 	 -1.222677e-03 
-2.128408e+01 	 -1.269977e-03 
-2.122635e+01 	 -1.317034e-03 
-2.116863e+01 	 -1.365450e-03 
-2.111090e+01 	 -1.413540e-03 
-2.105317e+01 	 -1.462849e-03 
-2.099544e+01 	 -1.511835e-03 
-2.093772e+01 	 -1.561867e-03 
-2.087999e+01 	 -1.611590e-03 
-2.082226e+01 	 -1.662151e-03 
-2.076453e+01 	 -1.712431e-03 
-2.070681e+01 	 -1.763298e-03 
-2.064908e+01 	 -1.813928e-03 
-2.059135e+01 	 -1.864849e-03 
-2.053363e+01 	 -1.915595e-03 
-2.047590e+01 	 -1.966285e-03 
-2.041817e+01 	 -2.016878e-03 
-2.036044e+01 	 -2.067018e-03 
-2.030272e+01 	 -2.117154e-03 
-2.024499e+01 	 -2.166385e-03 
-2.018726e+01 	 -2.215722e-03 
-2.012953e+01 	 -2.263639e-03 
-2.007181e+01 	 -2.311789e-03 
-2.001408e+01 	 -2.357942e-03 
-1.995635e+01 	 -2.404469e-03 
-1.989863e+01 	 -2.448355e-03 
-1.984090e+01 	 -2.492767e-03 
-1.978317e+01 	 -2.533824e-03 
-1.972544e+01 	 -2.575570e-03 
-1.966772e+01 	 -2.613359e-03 
-1.960999e+01 	 -2.651631e-03 
-1.955226e+01 	 -2.685674e-03 
-1.949453e+01 	 -2.719554e-03 
-1.943681e+01 	 -2.749118e-03 
-1.937908e+01 	 -2.777780e-03 
-1.932135e+01 	 -2.802040e-03 
-1.926363e+01 	 -2.824571e-03 
-1.920590e+01 	 -2.842600e-03 
-1.914817e+01 	 -2.857977e-03 
-1.909044e+01 	 -2.868739e-03 
-1.903272e+01 	 -2.875824e-03 
-1.897499e+01 	 -2.878157e-03 
-1.891726e+01 	 -2.875686e-03 
-1.885953e+01 	 -2.868281e-03 
-1.880181e+01 	 -2.854842e-03 
-1.874408e+01 	 -2.836233e-03 
-1.868635e+01 	 -2.810260e-03 
-1.862863e+01 	 -2.778798e-03 
-1.857090e+01 	 -2.738539e-03 
-1.851317e+01 	 -2.692371e-03 
-1.845544e+01 	 -3.798754e-03 
-1.839772e+01 	 -3.782279e-03 
-1.833999e+01 	 -3.755221e-03 
-1.828226e+01 	 -3.720758e-03 
-1.822453e+01 	 -3.674087e-03 
-1.816681e+01 	 -3.618951e-03 
-1.810908e+01 	 -3.550039e-03 
-1.805135e+01 	 -3.470815e-03 
-1.799363e+01 	 -3.376582e-03 
-1.793590e+01 	 -3.269642e-03 
-1.787817e+01 	 -3.146391e-03 
-1.782044e+01 	 -3.007874e-03 
-1.776272e+01 	 -2.851427e-03 
-1.770499e+01 	 -2.677000e-03 
-1.764726e+01 	 -2.482623e-03 
-1.758953e+01 	 -2.267426e-03 
-1.753181e+01 	 -2.029751e-03 
-1.747408e+01 	 -1.768322e-03 
-1.741635e+01 	 -1.481258e-03 
-1.735863e+01 	 -1.167460e-03 
-1.730090e+01 	 -8.240896e-04 
-1.724317e+01 	 -4.510238e-04 
-1.718544e+01 	 -4.347425e-05 
-1.712772e+01 	 3.966228e-04 
-1.706999e+01 	 8.773115e-04 
-1.701226e+01 	 1.393178e-03 
-1.695453e+01 	 1.957220e-03 
-1.689681e+01 	 2.558699e-03 
